Entity,Code,Year,Number of executions (Amnesty International),Deaths - Meningitis - Sex: Both - Age: All Ages (Number),Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),"Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",Deaths - Malaria - Sex: Both - Age: All Ages (Number),Deaths - Drowning - Sex: Both - Age: All Ages (Number),Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),Deaths - Road injuries - Sex: Both - Age: All Ages (Number),Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),Deaths - Self-harm - Sex: Both - Age: All Ages (Number),Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),Deaths - Poisonings - Sex: Both - Age: All Ages (Number),Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),Terrorism (deaths),Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number)
African Union,,2008,,197783.0,476978.0,27535.0,836270.0,31677.0,74953.0,1228654.0,2665.0,464263.0,221679.0,108301.0,836741.0,893435.0,6032.0,835.0,836396.0,5782.0,155618.0,67163.0,14157.0,152484.0,20957.0,150793.0,,1267542.0,127248.0,197174.0,220400.0,344080.0,22016.0,59217.0,15227.0
African Union,,2009,,195659.0,492681.0,27557.0,825002.0,31480.0,77076.0,1139314.0,2776.0,458138.0,223017.0,108723.0,824994.0,892483.0,6178.0,725.0,819141.0,5809.0,148939.0,68085.0,21698.0,157549.0,20914.0,144228.0,,1295473.0,130956.0,199565.0,224402.0,350423.0,21249.0,61189.0,15734.0
African Union,,2010,,190405.0,507415.0,27509.0,806971.0,31052.0,76386.0,1066544.0,2846.0,449051.0,223607.0,108433.0,810740.0,889668.0,6310.0,1342.0,794960.0,5800.0,152935.0,68786.0,10891.0,162514.0,21015.0,147972.0,,1318686.0,134362.0,201725.0,228347.0,356210.0,20718.0,63293.0,16241.0
African Union,,2011,,180831.0,522438.0,27425.0,767184.0,30593.0,77525.0,998167.0,2944.0,439838.0,224358.0,108104.0,796432.0,886575.0,6468.0,814.0,769967.0,5770.0,148744.0,69244.0,18928.0,167052.0,20769.0,143856.0,,1343135.0,137474.0,203689.0,231237.0,362190.0,20332.0,65558.0,16757.0
African Union,,2012,,176984.0,538878.0,27563.0,730915.0,30445.0,77157.0,926425.0,3040.0,434327.0,226143.0,106718.0,789353.0,880951.0,6629.0,1035.0,745951.0,5777.0,134317.0,70083.0,13860.0,172053.0,20854.0,129794.0,,1377033.0,141323.0,206472.0,235215.0,369494.0,19987.0,67834.0,17330.0
African Union,,2013,,168973.0,555476.0,27707.0,699271.0,30087.0,79087.0,863013.0,3143.0,432209.0,225861.0,105378.0,785228.0,874884.0,6806.0,975.0,728522.0,5826.0,130921.0,70832.0,23785.0,176507.0,20888.0,126416.0,,1407255.0,145213.0,209460.0,237620.0,375288.0,19648.0,70060.0,17935.0
African Union,,2014,,165722.0,572912.0,27912.0,661674.0,30040.0,82375.0,815152.0,3268.0,432223.0,227846.0,104050.0,781910.0,866409.0,6985.0,585.0,712255.0,5894.0,127631.0,71988.0,34796.0,182179.0,20966.0,123146.0,,1438444.0,149888.0,212224.0,241079.0,381717.0,19342.0,72041.0,18396.0
African Union,,2015,,158017.0,590527.0,28180.0,637769.0,29680.0,81885.0,779297.0,3376.0,428937.0,230882.0,101970.0,776251.0,856035.0,7127.0,1174.0,693412.0,6035.0,124441.0,72881.0,30910.0,188484.0,20902.0,119961.0,,1485865.0,154918.0,215363.0,244918.0,388073.0,18993.0,74420.0,19070.0
African Union,,2016,,157570.0,607182.0,28148.0,611260.0,29447.0,82051.0,753149.0,3502.0,421748.0,231452.0,100992.0,766845.0,845792.0,7271.0,1211.0,680430.0,5925.0,122382.0,73978.0,21730.0,193602.0,20926.0,117876.0,,1514682.0,158874.0,217765.0,249659.0,395791.0,18746.0,76602.0,19536.0
African Union,,2017,,154957.0,624486.0,28056.0,584965.0,28714.0,84812.0,717507.0,3649.0,411913.0,233167.0,100036.0,748640.0,829964.0,7447.0,2590.0,670237.0,5899.0,119662.0,75520.0,25728.0,197563.0,20810.0,115144.0,,1542057.0,161894.0,220306.0,255649.0,404387.0,18539.0,79241.0,20029.0
African Union,,2018,,149625.0,642586.0,28082.0,584779.0,28138.0,87300.0,670658.0,3813.0,402484.0,235029.0,99314.0,732732.0,816729.0,7640.0,1068.0,636068.0,5880.0,113335.0,77516.0,22431.0,201208.0,20727.0,108899.0,,1573933.0,165473.0,222918.0,260379.0,410325.0,18145.0,82110.0,20665.0
African Union,,2019,,146327.0,660855.0,28067.0,596585.0,27475.0,84118.0,645652.0,3958.0,395860.0,236531.0,98899.0,720724.0,803444.0,7835.0,1642.0,610399.0,5867.0,108409.0,79224.0,13042.0,206002.0,20603.0,104022.0,,1608114.0,169235.0,225993.0,265361.0,416690.0,17887.0,85007.0,21313.0
America,,1990,,21043.0,947918.0,14439.0,7886.0,31237.0,133089.0,45969.0,7264.0,47684.0,156302.0,14101.0,275301.0,227441.0,22452.0,788.0,126401.0,2613.0,55155.0,65140.0,6142.0,137118.0,4836.0,50333.0,,1637468.0,90872.0,213397.0,121345.0,235105.0,1696.0,119929.0,23921.0
America,,1991,,20055.0,960958.0,14091.0,9679.0,30440.0,138761.0,55306.0,7624.0,45654.0,154838.0,13505.0,269844.0,219462.0,22991.0,831.0,120619.0,2498.0,53588.0,65722.0,7042.0,141841.0,4661.0,48954.0,,1635072.0,93289.0,218952.0,122247.0,236533.0,1662.0,127157.0,24565.0
America,,1992,,19316.0,979933.0,13523.0,9210.0,29866.0,139478.0,64745.0,8154.0,44735.0,154091.0,13485.0,268665.0,212882.0,23637.0,688.0,111298.0,2446.0,52378.0,66653.0,5351.0,148169.0,4534.0,47871.0,,1645910.0,97238.0,226699.0,124497.0,240217.0,1649.0,134098.0,25477.0
America,,1993,,18895.0,1009028.0,13606.0,7739.0,29632.0,144408.0,74802.0,8945.0,43249.0,155969.0,12972.0,270859.0,207306.0,24332.0,2014.0,104181.0,2662.0,51179.0,68700.0,1734.0,156776.0,4441.0,46713.0,,1683882.0,102266.0,238581.0,128538.0,246559.0,1626.0,141269.0,26794.0
America,,1994,,18212.0,1027683.0,13060.0,7126.0,29226.0,146047.0,84869.0,9623.0,40941.0,156822.0,13377.0,269443.0,201546.0,24849.0,1947.0,96319.0,2405.0,49679.0,69914.0,3165.0,163317.0,4295.0,45369.0,,1693549.0,106569.0,246277.0,130921.0,249884.0,1601.0,147452.0,27781.0
America,,1995,,17663.0,1048877.0,12782.0,7424.0,28774.0,147123.0,90184.0,10299.0,39442.0,157455.0,12749.0,268916.0,196576.0,25133.0,895.0,88393.0,2910.0,48481.0,70818.0,2507.0,170336.0,4158.0,44306.0,,1710762.0,112226.0,255754.0,133161.0,253400.0,1559.0,153533.0,28985.0
America,,1996,,16913.0,1062151.0,12875.0,5639.0,28256.0,146189.0,81243.0,11043.0,37741.0,157505.0,12117.0,266999.0,191920.0,25435.0,926.0,80903.0,2333.0,47816.0,71169.0,2713.0,175531.0,4038.0,43796.0,,1716031.0,118011.0,264251.0,134485.0,255833.0,1523.0,157958.0,30064.0
America,,1997,,16114.0,1073636.0,12215.0,4758.0,27772.0,146173.0,66481.0,12129.0,35773.0,156793.0,11963.0,264302.0,187637.0,26015.0,1649.0,74277.0,2255.0,47049.0,71944.0,2502.0,179820.0,3919.0,43185.0,,1712062.0,124777.0,271741.0,136353.0,258368.0,1456.0,160573.0,31176.0
America,,1998,,15268.0,1094328.0,11956.0,6893.0,27271.0,149417.0,63137.0,13400.0,34042.0,155925.0,11815.0,262784.0,183916.0,26717.0,22193.0,69139.0,2269.0,46557.0,72906.0,2445.0,185386.0,3774.0,42812.0,,1726891.0,134614.0,282686.0,139297.0,263018.0,1404.0,163115.0,32674.0
America,,1999,,14177.0,1115759.0,11621.0,5385.0,26491.0,149258.0,66179.0,15125.0,32163.0,155189.0,11650.0,257112.0,179645.0,27216.0,32436.0,63809.0,2274.0,45692.0,73389.0,2451.0,191980.0,3684.0,42094.0,,1743042.0,144288.0,293629.0,141088.0,266595.0,1383.0,165940.0,34261.0
America,,2000,,13284.0,1131311.0,11426.0,5512.0,25944.0,155570.0,66414.0,16861.0,30287.0,154481.0,11238.0,252203.0,175932.0,27721.0,1009.0,59408.0,2213.0,44370.0,73987.0,2272.0,196406.0,3605.0,40920.0,,1738414.0,153372.0,298993.0,143162.0,270129.0,1326.0,170078.0,35660.0
America,,2001,,12608.0,1147774.0,11643.0,4298.0,25537.0,159426.0,67302.0,18869.0,28716.0,154839.0,11422.0,249955.0,171770.0,28257.0,2105.0,56458.0,2014.0,43550.0,75277.0,6806.0,201727.0,3563.0,40156.0,,1741527.0,162077.0,305600.0,146057.0,275121.0,1274.0,175733.0,37190.0
America,,2002,,12094.0,1170795.0,11026.0,3411.0,25479.0,167862.0,67989.0,21424.0,27713.0,157019.0,11656.0,250743.0,167822.0,28776.0,1150.0,54662.0,2220.0,42543.0,76739.0,3342.0,209207.0,3605.0,39205.0,,1755559.0,171619.0,313578.0,150151.0,282172.0,1231.0,182231.0,38905.0
America,,2003,,11743.0,1188923.0,11255.0,2747.0,25170.0,157180.0,68573.0,23898.0,26814.0,157966.0,11638.0,252631.0,164621.0,29373.0,1127.0,53603.0,2320.0,41588.0,77592.0,1909.0,214991.0,3631.0,38331.0,,1757776.0,180565.0,319958.0,153764.0,288311.0,1198.0,189009.0,40396.0
America,,2004,,11462.0,1197413.0,10718.0,2123.0,24753.0,152980.0,67653.0,25963.0,25734.0,158165.0,11348.0,251819.0,159656.0,29981.0,6922.0,51918.0,2064.0,39710.0,77953.0,2897.0,217100.0,3620.0,36642.0,,1737448.0,186911.0,322349.0,154923.0,290783.0,1159.0,195377.0,41409.0
America,,2005,,11143.0,1214813.0,10692.0,2462.0,24395.0,152075.0,66491.0,28216.0,24768.0,159078.0,11773.0,252376.0,155160.0,30632.0,5141.0,50691.0,2098.0,38200.0,79373.0,2761.0,221291.0,3672.0,35244.0,,1737150.0,195662.0,327984.0,158127.0,296397.0,1123.0,202549.0,42877.0
America,,2006,,10700.0,1233345.0,10614.0,2577.0,24124.0,154148.0,65201.0,29975.0,23890.0,160053.0,11200.0,253141.0,151112.0,31140.0,805.0,49076.0,2249.0,36562.0,80882.0,1788.0,222333.0,3719.0,33764.0,,1732650.0,203589.0,331852.0,160486.0,300909.0,1099.0,209032.0,44075.0
America,,2007,,10566.0,1253954.0,10703.0,2215.0,23847.0,152799.0,63408.0,31086.0,23159.0,160368.0,11264.0,255307.0,147777.0,31545.0,2152.0,47713.0,2100.0,35405.0,82392.0,1584.0,223890.0,3690.0,32714.0,,1732362.0,212368.0,337565.0,163376.0,305986.0,1067.0,215722.0,45358.0
America,,2008,,10350.0,1282827.0,10297.0,1926.0,23716.0,158857.0,61728.0,32242.0,22880.0,161181.0,11279.0,259187.0,143317.0,31962.0,2152.0,46750.0,1963.0,34607.0,84284.0,1069.0,228682.0,3700.0,31932.0,,1747595.0,223183.0,346381.0,168277.0,314226.0,1048.0,222762.0,46926.0
America,,2009,,10220.0,1310763.0,10226.0,2312.0,23507.0,165580.0,60036.0,33643.0,22887.0,161802.0,11794.0,266184.0,138873.0,32329.0,1191.0,45674.0,2235.0,34106.0,86140.0,1166.0,233348.0,3731.0,31450.0,,1762407.0,233509.0,353877.0,173095.0,322622.0,1044.0,229482.0,48413.0
America,,2010,,9484.0,1327531.0,9987.0,2675.0,22929.0,165182.0,58775.0,35125.0,22379.0,160462.0,10855.0,271360.0,134446.0,32662.0,225615.0,46005.0,2363.0,33519.0,86783.0,1212.0,235430.0,3696.0,30903.0,,1775045.0,241826.0,361116.0,175190.0,327450.0,1019.0,237195.0,49923.0
America,,2011,,8978.0,1351202.0,10015.0,1596.0,22403.0,165798.0,57579.0,37625.0,21772.0,159965.0,10590.0,277031.0,129968.0,33169.0,4555.0,49557.0,2077.0,32770.0,88193.0,1047.0,238192.0,3728.0,30210.0,,1797652.0,250790.0,369413.0,178898.0,334091.0,998.0,244626.0,51530.0
America,,2012,,8543.0,1376127.0,10075.0,1536.0,22013.0,175904.0,56635.0,40089.0,21324.0,159847.0,10660.0,282179.0,125517.0,33564.0,912.0,43563.0,2245.0,32259.0,89442.0,800.0,242203.0,3724.0,29732.0,,1819185.0,259726.0,377025.0,183088.0,341150.0,977.0,251615.0,53048.0
America,,2013,,8260.0,1404606.0,10474.0,1339.0,21499.0,174873.0,56520.0,43441.0,21233.0,159784.0,11113.0,290957.0,121318.0,34198.0,1087.0,43696.0,2073.0,32246.0,90837.0,600.0,249239.0,3738.0,29729.0,,1853235.0,270814.0,387171.0,188725.0,350671.0,969.0,258866.0,54825.0
America,,2014,,8105.0,1431173.0,10085.0,946.0,21274.0,173833.0,56317.0,47860.0,21164.0,159541.0,11111.0,296719.0,115989.0,34876.0,850.0,42907.0,2577.0,31959.0,92385.0,530.0,256040.0,3728.0,29470.0,,1885013.0,279546.0,395172.0,192877.0,358172.0,950.0,265447.0,56364.0
America,,2015,,7937.0,1461378.0,10032.0,964.0,21083.0,177003.0,55855.0,53714.0,20995.0,159382.0,10955.0,303808.0,110756.0,35496.0,1087.0,42608.0,2136.0,31955.0,94305.0,409.0,263278.0,3769.0,29482.0,,1929611.0,289067.0,405971.0,197637.0,367049.0,934.0,273114.0,58203.0
America,,2016,,7848.0,1499428.0,10170.0,1130.0,21061.0,174262.0,54822.0,60930.0,20790.0,160483.0,10509.0,311499.0,105815.0,36069.0,2016.0,42800.0,2185.0,32124.0,96641.0,229.0,273171.0,3812.0,29654.0,,1979281.0,298853.0,416077.0,203637.0,377496.0,931.0,281594.0,59905.0
America,,2017,,7669.0,1528490.0,9910.0,1116.0,20776.0,178158.0,53399.0,65662.0,20625.0,159887.0,10180.0,313890.0,100930.0,36274.0,2213.0,41884.0,2170.0,32039.0,96408.0,86.0,281941.0,3778.0,29550.0,,2011667.0,303814.0,422295.0,206749.0,383590.0,934.0,290020.0,61076.0
America,,2018,,7458.0,1574365.0,10039.0,1143.0,20579.0,175534.0,52065.0,68179.0,20411.0,159564.0,9908.0,317426.0,96221.0,37035.0,788.0,41957.0,2264.0,32861.0,95716.0,213.0,291542.0,3737.0,30320.0,,2069108.0,311888.0,435678.0,211306.0,392522.0,944.0,298593.0,63342.0
America,,2019,,7319.0,1622270.0,10097.0,1342.0,20297.0,173466.0,51057.0,71205.0,20310.0,158677.0,9656.0,322980.0,92528.0,37583.0,368.0,42213.0,2211.0,33718.0,94784.0,32.0,302740.0,3713.0,31115.0,,2130471.0,321560.0,449174.0,215937.0,402205.0,949.0,306271.0,65407.0
Andean Latin America,,1990,,1315.0,27224.0,927.0,1519.0,2647.0,2895.0,772.0,117.0,15322.0,8179.0,2628.0,35375.0,22655.0,961.0,298.0,12090.0,95.0,6583.0,1541.0,2381.0,3974.0,566.0,6225.0,,39851.0,5242.0,6889.0,7026.0,17692.0,257.0,3216.0,825.0
Andean Latin America,,1991,,1283.0,27518.0,917.0,1365.0,2620.0,3140.0,921.0,118.0,14451.0,8278.0,2581.0,33790.0,22081.0,980.0,64.0,13600.0,119.0,6442.0,1600.0,2722.0,4168.0,556.0,6092.0,,39082.0,5364.0,6747.0,7047.0,17494.0,246.0,3316.0,817.0
Andean Latin America,,1992,,1261.0,29288.0,926.0,1337.0,2699.0,3315.0,1051.0,131.0,14398.0,8617.0,2750.0,33257.0,21722.0,1002.0,75.0,11654.0,98.0,6421.0,1733.0,2014.0,4545.0,561.0,6061.0,,40872.0,5821.0,6924.0,7431.0,17892.0,249.0,3493.0,881.0
Andean Latin America,,1993,,1208.0,30209.0,910.0,1556.0,2667.0,3460.0,1198.0,139.0,13869.0,8718.0,2764.0,31946.0,21251.0,1015.0,546.0,10444.0,100.0,6191.0,1820.0,780.0,4784.0,549.0,5835.0,,41352.0,6116.0,6955.0,7655.0,17863.0,242.0,3655.0,920.0
Andean Latin America,,1994,,1160.0,31272.0,893.0,890.0,2640.0,3604.0,1355.0,147.0,13127.0,8766.0,2854.0,30807.0,20677.0,1023.0,90.0,9000.0,100.0,5995.0,1905.0,451.0,5038.0,535.0,5642.0,,41643.0,6471.0,6938.0,7839.0,17773.0,232.0,3815.0,953.0
Andean Latin America,,1995,,1135.0,32451.0,881.0,515.0,2598.0,3733.0,1436.0,157.0,12594.0,8856.0,2813.0,30284.0,20366.0,1037.0,23.0,8303.0,101.0,5921.0,1989.0,392.0,5319.0,523.0,5567.0,,42164.0,6887.0,6996.0,8065.0,17783.0,222.0,3986.0,1000.0
Andean Latin America,,1996,,1107.0,32842.0,871.0,379.0,2617.0,3860.0,1628.0,164.0,11718.0,8940.0,2602.0,29379.0,20074.0,1069.0,97.0,7549.0,101.0,5806.0,2054.0,187.0,5490.0,518.0,5456.0,,41595.0,7151.0,6958.0,8187.0,17689.0,211.0,4128.0,1015.0
Andean Latin America,,1997,,1074.0,33837.0,864.0,334.0,2666.0,3917.0,1889.0,174.0,10678.0,9021.0,2555.0,28983.0,19752.0,1113.0,660.0,6878.0,104.0,5644.0,2126.0,168.0,5697.0,501.0,5296.0,,41249.0,7608.0,7086.0,8412.0,17541.0,181.0,4305.0,1069.0
Andean Latin America,,1998,,1073.0,35123.0,850.0,784.0,2646.0,3992.0,2102.0,184.0,9841.0,9164.0,2415.0,28925.0,19260.0,1172.0,727.0,6341.0,104.0,5514.0,2206.0,40.0,5999.0,485.0,5166.0,,41893.0,8196.0,7318.0,8678.0,17618.0,159.0,4523.0,1143.0
Andean Latin America,,1999,,992.0,35562.0,829.0,1422.0,2558.0,3964.0,2380.0,184.0,8892.0,9068.0,2232.0,28349.0,18788.0,1210.0,133.0,5761.0,108.0,5325.0,2257.0,117.0,6209.0,463.0,4984.0,,40995.0,8651.0,7431.0,8745.0,17234.0,124.0,4701.0,1185.0
Andean Latin America,,2000,,940.0,36925.0,809.0,1397.0,2528.0,4051.0,2661.0,195.0,8279.0,9175.0,2172.0,28218.0,18622.0,1229.0,150.0,5155.0,115.0,5077.0,2319.0,9.0,6495.0,446.0,4738.0,,41571.0,9321.0,7687.0,8904.0,17186.0,112.0,4904.0,1259.0
Andean Latin America,,2001,,865.0,37340.0,1061.0,985.0,2411.0,4082.0,3012.0,199.0,7500.0,9044.0,1938.0,27286.0,18013.0,1216.0,335.0,4618.0,117.0,4681.0,2331.0,37.0,6524.0,414.0,4349.0,,40888.0,9666.0,7822.0,8885.0,16856.0,99.0,5070.0,1302.0
Andean Latin America,,2002,,841.0,39436.0,780.0,543.0,2373.0,4290.0,3310.0,211.0,7062.0,9316.0,1927.0,27359.0,17425.0,1232.0,291.0,4295.0,108.0,4536.0,2477.0,22.0,7058.0,399.0,4195.0,,42569.0,10581.0,8254.0,9220.0,17249.0,92.0,5323.0,1402.0
Andean Latin America,,2003,,811.0,41349.0,744.0,304.0,2339.0,4481.0,3490.0,225.0,6651.0,9531.0,1916.0,27555.0,16882.0,1234.0,171.0,4051.0,447.0,4376.0,2583.0,20.0,7481.0,388.0,4027.0,,44078.0,11379.0,8702.0,9578.0,17717.0,85.0,5592.0,1504.0
Andean Latin America,,2004,,766.0,42056.0,718.0,190.0,2238.0,4657.0,3623.0,222.0,6221.0,9652.0,1780.0,27140.0,16468.0,1194.0,84.0,3800.0,195.0,4113.0,2654.0,11.0,7700.0,371.0,3768.0,,44475.0,11754.0,9020.0,9753.0,17904.0,80.0,5837.0,1567.0
Andean Latin America,,2005,,733.0,43431.0,690.0,93.0,2162.0,4824.0,3896.0,226.0,6034.0,10016.0,1786.0,27016.0,15950.0,1146.0,32.0,3569.0,102.0,3903.0,2773.0,22.0,8057.0,351.0,3556.0,,45640.0,12327.0,9384.0,10019.0,18273.0,76.0,6077.0,1637.0
Andean Latin America,,2006,,695.0,44488.0,658.0,58.0,2082.0,4896.0,4101.0,225.0,5728.0,10204.0,1705.0,26786.0,15378.0,1084.0,75.0,3333.0,99.0,3646.0,2828.0,18.0,8328.0,330.0,3306.0,,46274.0,12782.0,9708.0,10218.0,18522.0,73.0,6328.0,1704.0
Andean Latin America,,2007,,660.0,45281.0,631.0,46.0,2002.0,4921.0,3972.0,225.0,5408.0,10460.0,1613.0,26552.0,14769.0,1031.0,709.0,3081.0,163.0,3431.0,2904.0,50.0,8577.0,314.0,3101.0,,46665.0,13183.0,10008.0,10342.0,18652.0,69.0,6618.0,1764.0
Andean Latin America,,2008,,639.0,47152.0,643.0,24.0,2024.0,4983.0,3873.0,221.0,5319.0,10902.0,1634.0,26946.0,14304.0,993.0,176.0,2923.0,96.0,3262.0,3005.0,65.0,8995.0,312.0,2937.0,,48033.0,13766.0,10540.0,10617.0,19072.0,67.0,6972.0,1850.0
Andean Latin America,,2009,,618.0,50833.0,643.0,23.0,2019.0,5020.0,3886.0,252.0,5522.0,11621.0,1737.0,28636.0,14084.0,1005.0,219.0,2840.0,375.0,3229.0,3175.0,73.0,9815.0,318.0,2893.0,,51653.0,14910.0,11500.0,11322.0,20231.0,69.0,7409.0,2028.0
Andean Latin America,,2010,,570.0,52808.0,642.0,22.0,1996.0,4908.0,3836.0,262.0,5462.0,11902.0,1737.0,29298.0,13985.0,997.0,278.0,2732.0,457.0,3176.0,3246.0,29.0,10395.0,314.0,2837.0,,53814.0,15645.0,12154.0,11676.0,20797.0,68.0,7773.0,2152.0
Andean Latin America,,2011,,528.0,53868.0,632.0,16.0,1921.0,4642.0,3660.0,265.0,5228.0,11906.0,1697.0,29270.0,13474.0,980.0,139.0,2623.0,177.0,3029.0,3250.0,15.0,10780.0,307.0,2697.0,,54872.0,16050.0,12532.0,11860.0,21034.0,67.0,8111.0,2229.0
Andean Latin America,,2012,,506.0,55320.0,652.0,15.0,1878.0,4361.0,3905.0,266.0,5039.0,11872.0,1662.0,29541.0,13094.0,960.0,157.0,2545.0,350.0,2973.0,3259.0,40.0,11359.0,299.0,2644.0,,56684.0,16722.0,12984.0,12098.0,21376.0,65.0,8482.0,2326.0
Andean Latin America,,2013,,492.0,56455.0,622.0,44.0,1794.0,4077.0,4388.0,264.0,4885.0,11587.0,1594.0,29795.0,12859.0,945.0,202.0,2505.0,116.0,2932.0,3217.0,10.0,11799.0,294.0,2607.0,,58270.0,17128.0,13381.0,12288.0,21677.0,64.0,8846.0,2414.0
Andean Latin America,,2014,,441.0,56905.0,616.0,45.0,1737.0,3884.0,4859.0,257.0,4855.0,11301.0,1527.0,29428.0,12343.0,932.0,207.0,2500.0,602.0,2872.0,3172.0,18.0,11970.0,287.0,2554.0,,58862.0,17258.0,13530.0,12379.0,21801.0,63.0,9171.0,2440.0
Andean Latin America,,2015,,422.0,57742.0,613.0,43.0,1725.0,3722.0,5022.0,259.0,4654.0,11168.0,1365.0,29084.0,11819.0,934.0,115.0,2448.0,117.0,2813.0,3186.0,15.0,12151.0,283.0,2499.0,,59381.0,17380.0,13551.0,12581.0,22050.0,61.0,9488.0,2459.0
Andean Latin America,,2016,,413.0,59630.0,618.0,42.0,1700.0,3594.0,5083.0,268.0,4384.0,11223.0,1359.0,29322.0,11484.0,956.0,724.0,2397.0,96.0,2813.0,3245.0,23.0,12594.0,284.0,2496.0,,61245.0,17880.0,13746.0,12965.0,22620.0,61.0,9953.0,2541.0
Andean Latin America,,2017,,409.0,61448.0,624.0,35.0,1713.0,3580.0,4923.0,276.0,4348.0,11376.0,1350.0,29691.0,11028.0,983.0,229.0,2397.0,97.0,2856.0,3330.0,7.0,12910.0,285.0,2534.0,,63289.0,18375.0,13980.0,13335.0,23226.0,61.0,10396.0,2625.0
Andean Latin America,,2018,,400.0,63329.0,630.0,13.0,1717.0,3614.0,4667.0,283.0,4280.0,11454.0,1321.0,29947.0,10407.0,1022.0,8.0,2392.0,98.0,2894.0,3385.0,0.0,13252.0,287.0,2566.0,,65139.0,18918.0,14139.0,13710.0,23833.0,61.0,10804.0,2707.0
Andean Latin America,,2019,,395.0,65057.0,654.0,20.0,1730.0,3664.0,4340.0,289.0,4228.0,11579.0,1305.0,30185.0,9907.0,1059.0,148.0,2394.0,99.0,2929.0,3437.0,0.0,13509.0,289.0,2597.0,,66585.0,19382.0,14209.0,14052.0,24390.0,61.0,11175.0,2772.0
Asia,,1990,,218853.0,2765833.0,63779.0,234787.0,359417.0,137542.0,7620.0,35585.0,1253286.0,616697.0,197097.0,1938259.0,1933703.0,32222.0,48662.0,1740006.0,24970.0,464881.0,474838.0,25617.0,306025.0,45600.0,378373.0,,5600244.0,340636.0,2364527.0,566968.0,1044315.0,136170.0,216723.0,68773.0
Asia,,1991,,215521.0,2836742.0,64128.0,233002.0,352920.0,135792.0,11272.0,39594.0,1259452.0,621208.0,193526.0,1909249.0,1911527.0,32841.0,154687.0,1736150.0,25160.0,439147.0,482258.0,26302.0,315002.0,45091.0,355097.0,,5701894.0,348599.0,2411223.0,574460.0,1056854.0,135253.0,224042.0,70738.0
Asia,,1992,,210478.0,2905635.0,63988.0,217502.0,344189.0,138556.0,16886.0,42404.0,1272419.0,626817.0,193871.0,1877719.0,1892077.0,33411.0,9613.0,1728149.0,25144.0,410567.0,487642.0,24786.0,326526.0,44450.0,329884.0,,5815493.0,358214.0,2457249.0,580628.0,1066669.0,133723.0,232280.0,72790.0
Asia,,1993,,204422.0,2982233.0,63635.0,206058.0,339255.0,139825.0,25294.0,44444.0,1230720.0,633407.0,188493.0,1830122.0,1867458.0,34367.0,18567.0,1668092.0,24674.0,385568.0,489203.0,27550.0,337953.0,43755.0,309223.0,,5916600.0,365705.0,2490744.0,589886.0,1076784.0,131985.0,240986.0,75039.0
Asia,,1994,,198381.0,3053041.0,63918.0,187751.0,334217.0,142938.0,36309.0,47320.0,1197968.0,646331.0,186858.0,1781839.0,1838960.0,35796.0,8533.0,1599237.0,24997.0,363826.0,500420.0,18621.0,349469.0,43153.0,291859.0,,5994514.0,375162.0,2506987.0,598575.0,1085550.0,129393.0,250044.0,76957.0
Asia,,1995,,193275.0,3128970.0,63385.0,176201.0,329194.0,145240.0,50979.0,49370.0,1174149.0,659548.0,185061.0,1736451.0,1815278.0,36677.0,16484.0,1551711.0,25194.0,440341.0,507575.0,17851.0,360835.0,43162.0,371897.0,,6082302.0,384759.0,2512785.0,605918.0,1091255.0,127034.0,260029.0,79159.0
Asia,,1996,,186708.0,3213709.0,62570.0,168299.0,319849.0,143458.0,68582.0,50244.0,1154715.0,668519.0,182350.0,1684064.0,1782791.0,37952.0,12977.0,1501329.0,24484.0,393260.0,508524.0,16945.0,377396.0,43118.0,328336.0,,6217819.0,397091.0,2536849.0,615172.0,1100093.0,123289.0,271490.0,82172.0
